,GEOID,NAME,county,state,total_pop,ALAND,AWATER,metro,nonmetro,percent_urban,percent_rural,urban,rural,disadvantaged_county,persistent_poverty_county,percent_poc,percent_poc_bucket,poverty_rate,poverty_rate_bucket,pop_density,pop_density_bucket,med_hh_income,med_hh_income_bucket,broadband_speed,hh_int_access,transport_costs,annual_vehicle_mi_per_hh,employment_access_index,commute_time,freq_fatal_accidents,pub_transit_commute,green_commute,pub_transit_stops,avg_hh_person_trips,access_to_car,highway_miles,ghg_per_acre,ozone,pm25,diesel_pm,contaminated_sites,superfund_site,water_system_violations,energy_cost_hh,housing_cost_burden,overcrowded_housing,vacancy_rate,homelessness,incomplete_plumbing,incomplete_kitchen,housing_units,permits,transport_trade_jobs,capacity_housing,capacity_environment,capacity_transport,airports_primary,bridges,bridges_poor_condition,docks,rr_freight_route_miles,rr_pax_route_miles,rr_incident_number,rr_incident_killed,hud_pbs8,hud_hcv,hud_202,hud_ph,stations_elevated,stations_subway,intercity_km,rail_transit_km,cnw_500,age_under_18,age_over_64
2690,48443,"Terrell County, Texas",Terrell County,Texas,903,6107081791,259482,0,1,0,1,0,1,1,0,0.553709856,9,0.047619048,1,0.382960703,1,42823,2,63.18308438,0.668257757,36,25972,327,0.285714286,0.00110742,0,0,0,6.07,1,5.71286E-05,0,60.47398,6.98987863,0.022740917,0,0,0.035066505,0.05253338,1,0,0.438337802,0.047157623,0.112600536,0.156836461,0.826135105,NA,0,0.008859358,0.043189369,0.025470653,0,0.058693245,0,0,0.065891473,0.065891473,0,0,0,0,0,0,0,0,0.212028793,0,0,0.129568106,0.343300111
2691,48117,"Deaf Smith County, Texas",Deaf Smith County,Texas,18617,3876750570,3926557,0,1,0.835171931,0.995542592,1,1,0,0,0.759252296,10,0.138338415,6,12.43775615,3,49790,4,202.9549137,0.790682306,29,23367,2468,0.077543815,0.000161143,0.014373976,0.021056613,0,8.5925,0.958037337,4.44976E-06,11.99,61.0920925,5.652300068,0.11509856,0,0,0.00767072,0.02699985,0.27755102,0,0.144935725,0.002287336,0.021613222,0.073456703,0.380243863,0.000267975,0.051941774,0.000752001,0.002309717,0.00247086,0,0.001450287,0,0,0.001192459,0,0.000698287,5.37143E-05,0.007036579,0.004404576,0,0,0,0,0,0,0,0.311435784,0.128645861
2692,48315,"Marion County, Texas",Marion County,Texas,9987,986530318,102099491,0,1,0,1,0,1,1,0,0.291879443,7,0.184881603,8,26.21952452,4,39093,2,131.1504596,0.690628445,32,20140,1338,0.350621777,0.000500651,0.006066121,0.015771914,0,6.8725,0.943550165,1.75972E-05,0.44,60.2258275,9.162859137,0.103806973,0,0,0.00804694,0.029210722,0.479815456,0.000882029,0.297117173,0.004263876,0.124767514,0.152355859,0.646039852,0.000539021,0.002403124,0.001101432,0.001501953,0.002202864,0,0.019124862,0.015706806,0,0.003364374,0.00136177,0.000600781,0,0.002403124,0.001301692,0,0.005006508,0,0,0.002186142,0,0,0.181535997,0.262240913
2693,48291,"Liberty County, Texas",Liberty County,Texas,86173,3000121461,46620495,1,0,0.226295456,0.986667185,0,1,1,0,0.385051002,8,0.147584643,6,74.3930858,7,50917,5,188.1795508,0.827588722,22,22853,3400,0.447153074,0.000243696,0.003919681,0.017432265,0,7.735,0.944158734,1.861E-06,1.26,62.51505706,8.902995197,0.141262396,0,1.16046E-05,0.017321845,0.031766949,0.506278539,0.005653427,0.144101395,0.000494161,0.04582774,0.040302188,0.371728964,0.005403896,0.02268692,0.00066146,0.00160143,0.001845126,0,0.002251285,0.020618557,0,0.001308995,0.000408481,0.000452578,3.48137E-05,0.000696274,0.0027967,0.000487392,0.001972776,0,0,0.000658222,0,0.004287812,0.265709677,0.129692595
2694,48241,"Jasper County, Texas",Jasper County,Texas,35562,2431105359,80399907,0,1,0.221437235,0.989483452,0,1,1,0,0.25577864,7,0.202541539,9,37.88633504,5,42756,2,121.5079404,0.73996357,31,21575,1605,0.313514369,0.000281199,0.000633362,0.023434407,0,7.2425,0.947905282,3.67096E-06,0.7,59.984079,8.552170553,0.102461304,8.43597E-05,5.62398E-05,0.008120847,0.031453465,0.624813154,0,0.210071942,0.001197439,0.070100719,0.054618705,0.488583319,0.001231905,0.013328834,0.001405995,0.003796187,0.002052753,0,0.004752264,0.017751479,0,0.002426748,0,0.00011248,0,0.002446432,0.0059333,0,0.004049266,0,0,0,0,0,0.23837242,0.200241831
2695,48195,"Hansford County, Texas",Hansford County,Texas,5431,2382296646,1548341,0,1,0,1,0,1,1,0,0.491069785,9,0.113204028,4,5.90451407,2,46507,3,72.95782246,0.76492738,31,24887,1008,0.156835848,0,0.003200732,0.021947874,0,8.265,0.964497041,1.15991E-05,6.28,58.99705,5.900532603,0.046819728,0,0,0.015075377,0.031321702,0.458549223,0.001613771,0.206233988,0.007840791,0.109735269,0.11058924,0.431228135,0.000575922,0.035720862,0.001473025,0.005707973,0.003866691,0,0.02191125,0.016806723,0,0.00012889,0,0,0,0,0,0,0,0,0,0,0,0,0.295893942,0.165162953
2696,48071,"Chambers County, Texas",Chambers County,Texas,42571,1546471871,709790251,1,0,0.458933671,0.944367154,0,1,0,0,0.339104085,8,0.143776773,6,71.29926234,7,95989,10,154.2766982,0.865764755,23,24452,5357,0.258570689,0.000187921,0.001708959,0.019212843,0,7.892,0.974064209,3.56778E-06,2.95,62.22635571,8.473797808,0.153134898,0.000117451,0,0.026234027,0.021523711,0.516262567,0.000280387,0.123656244,0.00100029,0.020394373,0.028502979,0.382396467,0.010812248,0.075779286,0.001808743,0.005449719,0.002983252,0,0.003241643,0.007246377,4.69803E-05,0.000350004,0,0.000140941,0,0,0.000328862,0,0,0,0,0,0,0.00778624,0.282234385,0.117591788
2697,48199,"Hardin County, Texas",Hardin County,Texas,57356,2306581582,18001144,1,0,0.492788675,0.972177978,0,1,0,0,0.13958435,5,0.120423467,4,64.40275396,6,61221,8,197.3689862,0.838304701,27,22248,2476,0.245270711,0.00017435,0.001478582,0.00800174,0,7.98,0.962997923,2.4702E-06,2.57,60.05209692,8.717145648,0.131702399,1.7435E-05,0,0.009945095,0.022085043,0.467927875,0,0.156226355,0.000742439,0.044801083,0.051332086,0.437809471,0.003506827,0.008229305,0.000732269,0.001673757,0.001691192,0,0.001342493,0.012987013,0,0.001208243,0,0.000156915,0,0,0.004445917,0,0,0,0,0,0,0,0.246286352,0.168787921
2698,48085,"Collin County, Texas",Collin County,Texas,1006038,2178873926,115515941,1,0,0.938504319,0.639948524,1,1,0,0,0.4445677,9,0.062555927,1,1195.884987,10,100541,10,251.7188405,0.943073515,20,18475,36649,0.267737866,5.66579E-05,0.010731875,0.024528423,0.000449287,9.198611111,0.973207239,2.88939E-07,21.55,69.34752245,9.336602295,0.249647887,2.485E-05,0,0.00029591,0.016117724,0.431434863,0.001479528,0.060329199,0.000888833,0.003352065,0.018573259,0.373928221,0.011995411,0.022554814,0.000671943,0.002419392,0.001713653,0,0.000924418,0,0,8.38935E-05,3.37959E-06,2.3856E-05,0,0.000424437,0.002256376,0.000293229,0.000110334,0,0,0,5.79103E-06,0,0.259733728,0.109525684
2699,48039,"Brazoria County, Texas",Brazoria County,Texas,368062,3530864177,635541938,1,0,0.774045711,0.892999392,1,1,0,0,0.538971695,9,0.079239779,2,269.9750018,9,83325,10,193.5616525,0.901420473,21,21418,12208,0.329758211,0.000111394,0.003826921,0.013603361,0,8.6692,0.973096373,5.62507E-07,12.37,68.30786615,9.34494594,0.212100915,2.98863E-05,2.71693E-06,0.015619126,0.020098184,0.438765981,0.002045352,0.109549555,0.000115696,0.02296683,0.02959229,0.378908988,0.008280097,0.016736311,0.00092104,0.002380034,0.00206487,0,0.001635594,0.03986711,5.70556E-05,0.00028555,0,0.000103243,2.98863E-05,0.001287827,0.001507898,0,0,0,0,0,0,0.01712959,0.263240976,0.118240949
2700,48447,"Throckmorton County, Texas",Throckmorton County,Texas,1500,2363499444,7586186,0,1,0,1,0,1,1,0,0.148666667,5,0.226,9,1.643750708,1,41875,2,58.59873087,0.771388499,33,23799,791,0.081481481,0.000666667,0,0.017777778,0,7.01,0.966339411,6.35116E-05,0.24,60.45495,7.129069041,0.05222008,0.000666667,0,0.071428571,0.028587279,0.590551181,0,0.326723324,0.009833333,0.178470255,0.101038716,0.706,NA,0.038666667,0.006,0.008,0.004666667,0,0.035333333,0.037735849,0,0,0,0,0,0,0,0,0.021333333,0,0,0,0,0,0.203333333,0.256666667
2701,48021,"Bastrop County, Texas",Bastrop County,Texas,86839,2300500051,19009784,1,0,0.279953917,0.975371249,0,1,0,0,0.492175175,9,0.112718028,4,97.7671072,7,71820,9,122.7936391,0.832269896,20,23895,3344,0.426350454,0.000276374,0.003165899,0.027758148,2.30311E-05,8.23,0.960837504,1.78684E-06,1.88,59.96457381,9.085428441,0.097014233,6.90934E-05,0,0.004268412,0.021871147,0.440525876,0.002063195,0.140036143,0.000490371,0.032725481,0.045178249,0.350476169,0.001788496,0.00612628,0.000967307,0.001980677,0.001669757,0,0.002729188,0.008438819,0,0.001098585,0,0.000115156,0,0.001370352,0.000955792,0,0.001888552,0,0,0,0,0,0.254873962,0.149690807
2702,48415,"Scurry County, Texas",Scurry County,Texas,16918,2345090474,5436957,0,1,0.681963147,0.992051015,1,1,1,0,0.484927296,9,0.127456899,5,18.68485003,3,50277,5,150.1983791,0.770727719,28,21872,1787,0.109468822,0.000354652,0,0.024634334,0,8.1,0.946852003,7.14802E-06,5.51,62.8982825,6.993971164,0.051863128,5.91086E-05,0,0.038994111,0.027073269,0.378354204,0,0.151283831,0.002517043,0.028174879,0.06259542,0.425877763,0.00170045,0.024589195,0.001182173,0.003073649,0.002896323,0,0.008216101,0.014388489,0,0.002263861,0,0.000118217,0,0,0.003723844,0.001773259,0,0,0,0,0,0,0.247369665,0.150786145
2703,48135,"Ector County, Texas",Ector County,Texas,162067,2325508519,10188915,1,0,0.909094211,0.913390914,1,1,0,0,0.68740706,10,0.130002681,5,180.5051074,8,63096,8,271.6521089,0.841311891,22,20889,12532,0.153721121,0.000314685,0.003084147,0.02147789,0,8.686428571,0.951568971,1.40777E-06,15.37,68.72419333,7.53664758,0.131770529,9.25543E-05,2.46812E-05,0.006452756,0.026128975,0.448679489,0.007481064,0.093872031,0.000262751,0.029718536,0.029363536,0.365003363,0.005631485,0.056735794,0.000783627,0.002017684,0.00128959,0,0.001431507,0.012931034,0,0.000225833,0,0.000148087,1.23406E-05,0.003097484,0.00472027,0.000617029,0.000450431,0,0,0,0,0,0.303028994,0.095781374
2704,48293,"Limestone County, Texas",Limestone County,Texas,23364,2345053180,71830221,0,1,0.300776664,0.995039827,0,1,1,0,0.425826057,8,0.192725009,8,25.80445554,4,45781,3,122.8123456,0.667993247,30,22278,1907,0.16397032,0.000299606,0.002919353,0.021408588,0,7.485,0.958634829,6.70943E-06,2.11,60.60117375,8.714891839,0.137701209,0,0,0.031456398,0.032234421,0.450969213,0.010371442,0.229797511,0.001669235,0.052758685,0.049972134,0.460794385,0.000252457,0.012840267,0.001412429,0.002824859,0.003038863,0,0.012069851,0.063829787,0,0.001502311,0,0.000256805,4.28009E-05,0,0.002953261,0,0.005863722,0,0,0,0,0,0.224062661,0.192090395
2705,48121,"Denton County, Texas",Denton County,Texas,861690,2275809217,188980887,1,0,0.927962914,0.688759287,1,1,0,0,0.418383641,8,0.074394959,1,980.864693,10,90354,10,243.1939949,0.935106542,20,19203,28146,0.253543851,6.38281E-05,0.008000901,0.023542431,0.000675417,8.97152,0.972962723,3.47441E-07,21.73,69.78219181,9.325450674,0.282213931,3.01733E-05,0,0.004492227,0.016767598,0.454474724,0.001400602,0.055563061,0.001703958,0.004521333,0.013193242,0.369354408,0.007504387,0.035211039,0.000601144,0.002224698,0.001031694,0,0.000865741,0.006702413,0,0.000152607,4.83933E-05,7.89147E-05,1.16051E-05,0,0.003330664,4.64204E-05,0.000111409,0,0,6.11357E-05,3.86856E-05,0,0.246599125,0.10270747
2706,48387,"Red River County, Texas",Red River County,Texas,12115,2703677244,33255080,0,1,0,1,0,1,1,0,0.266116385,7,0.202399933,9,11.60563134,2,37135,1,102.7028868,0.720007778,36,22003,1142,0.227510917,0.000330169,0,0.024235808,0,7.1875,0.937585067,7.18914E-06,0.69,60.626118,8.725055781,0.082919619,8.25423E-05,0,0.017411852,0.033416269,0.550469484,0.000194439,0.260638298,0.003514926,0.14160437,0.133122484,0.574164259,0.00056826,0.016756087,0.002063558,0.002228642,0.002723896,0,0.013784565,0.02994012,0,0,0,0,0,0,0.002971523,0,0.016095749,0,0,0,0,0,0.198761865,0.253074701
2707,48321,"Matagorda County, Texas",Matagorda County,Texas,36791,2831173987,1345214023,0,1,0.532643773,0.990471322,1,1,1,0,0.569269658,9,0.179216495,8,33.66327121,5,48733,4,156.3538859,0.687697842,29,21901,2450,0.187703804,0.000244625,0.0015625,0.015828804,0,7.773,0.936618705,2.88546E-06,5.44,62.565285,8.673321416,0.107002537,2.71806E-05,0,0.012966373,0.028819444,0.51685075,0.002086331,0.294917318,0.001157439,0.061884955,0.056102262,0.535837569,0.003362687,0.008290071,0.000896958,0.00244625,0.002065723,0,0.018645864,0.013119534,0,0.001908075,0,0.000353347,5.43611E-05,0.00434889,0.006088446,0.001630834,0.003506292,0,0,0,0,0.010466718,0.259139463,0.166046044
2708,48197,"Hardeman County, Texas",Hardeman County,Texas,3958,1800337387,4548860,0,1,0,1,0,1,1,0,0.332491157,8,0.141185449,6,5.694060638,2,47188,4,84.47733562,0.71291866,29,22673,1173,0.031628888,0.000252653,0,0.00843437,0,7.01,0.947368421,2.10482E-05,4.41,61.45778,7.00040989,0.058671986,0,0,0.032059502,0.033047154,0.327868852,0,0.306511821,0.00372663,0.212774782,0.112816259,0.609146033,2.29801E-05,0.01237999,0.004295099,0.004547751,0.004547751,0,0.010106114,0.025,0,0.011369378,0,0.000505306,0,0,0.004800404,0,0.021980798,0,0,0,0,0,0.199595755,0.225113694
2709,48363,"Palo Pinto County, Texas",Palo Pinto County,Texas,28792,2467090694,85364147,0,1,0.496215988,0.991752158,0,1,1,0,0.255730759,7,0.137767304,5,30.22643422,4,55986,7,113.7655567,0.821269596,26,23011,2688,0.223388306,0.000382051,0.00370403,0.023811624,0,7.666666667,0.95703503,6.42484E-06,4.84,63.055644,7.958621252,0.120689239,0.000208391,0,0.013529936,0.026060598,0.477605512,0.000677376,0.334235279,0.000512295,0.097410128,0.095026414,0.539108086,0.000583655,0.010002779,0.001389275,0.003473187,0.003438455,0,0.008231453,0.008438819,0,0.001267713,0,0.000451514,0,0.001354543,0.005452904,0,0.002709086,0,0,0,0,0,0.232599333,0.193838566
2710,48297,"Live Oak County, Texas",Live Oak County,Texas,12175,2692796909,101483818,0,1,0,1,0,1,1,0,0.437125257,9,0.210741878,9,11.71023386,2,50212,5,224.9027142,0.642708874,30,24093,1002,0.254704821,0.000410678,0,0.013921114,0,7.57,0.96185781,1.07693E-05,1.5,58.6780525,9.079930548,0.068629655,0,0,0.031712474,0.025308767,0.398347107,0.004670472,0.385620915,0.003497604,0.185397736,0.157181572,0.51523614,0.000612948,0.03687885,0.001560575,0.005420945,0.00550308,0,0.01798768,0.01826484,0,0.00388501,0,0.000410678,0.000246407,0,0.002710472,0,0.003039014,0,0,0,0,0,0.200082136,0.207802875
2711,48421,"Sherman County, Texas",Sherman County,Texas,3046,2390195607,425429,0,1,0,1,0,1,0,0,0.467170059,9,0.112367021,4,3.300628562,1,57130,7,164.8670153,0.814018692,29,27172,831,0.137052342,0.001641497,0,0.058539945,0,8.38,0.982242991,2.86689E-05,4.62,58.28655,5.593884658,0.060525357,0,0,0.008230453,0.025705683,0.189189189,0.003738318,0.234073014,0.013980083,0.134574087,0.150322119,0.458634274,0.003790073,0.033814839,0.007879186,0.059093894,0.019369665,0,0.009848982,0,0,0.017662508,0,0.002626395,0.000328299,0,0,0,0,0,0,0,0,0,0.230794485,0.155942219
2712,48463,"Uvalde County, Texas",Uvalde County,Texas,26899,4019458733,17382915,0,1,0.648347175,0.995263744,1,1,1,1,0.744377114,10,0.209869519,9,17.33281421,3,45936,3,129.7543055,0.703956955,30,23442,2497,0.109669703,0.000148704,0,0.022633177,0,7.834,0.917498038,3.52871E-06,4.44,59.42869667,8.07294621,0.068941372,3.71761E-05,0,0.020569292,0.029768842,0.488030239,0.001345141,0.203055208,0.001583082,0.066910845,0.050920136,0.416149299,0.001330907,0.022565895,0.001040931,0.004089371,0.003383025,0,0.003754786,0,0,0.002018662,0.001676642,0.000446113,0,0.004832893,0.007992862,0,0,0,0,0.005393806,0,0,0.266998773,0.168370571
2713,48017,"Bailey County, Texas",Bailey County,Texas,6916,2141847187,1775275,0,1,0.747247972,0.996752461,1,1,1,0,0.681607866,10,0.113585076,4,8.363088656,2,55038,6,85.82122093,0.730544747,28,25606,1093,0.096446701,0.000289184,0,0.119094104,0,8.43,0.896400778,1.04239E-05,NA,61.48437,5.749595342,0.040372437,0.000144592,0,0.026088589,0.023962737,0.229813665,0,0.231976093,0.00615722,0.119910347,0.06462458,0.387073453,0.000190846,0.034557548,0.001012146,0.002313476,0.002168884,0,0.000578369,0,0,0.003195489,0,0.001156738,0,0.002313476,0,0,0,0,0,0,0,0,0.284412955,0.134181608
2714,48109,"Culberson County, Texas",Culberson County,Texas,2183,9873439555,556134,0,1,0,1,0,1,1,1,0.885020614,10,0.322773186,10,0.572644986,1,34853,1,66.22963999,0.547904192,41,27033,522,0.108843537,0.001374256,0,0.011337868,0,7.65,0.925149701,1.9434E-05,0.02,66.33431,5.257110219,0.023100506,0,0,0.033711615,0.049324592,0.242038217,0,0.355834137,0.019506795,0.246865959,0.222757956,0.475034356,0.003858908,0.002290426,0.003664682,0.008703619,0.005955108,0,0.061841503,0,0,0.030050389,0.008566193,0.005038937,0.00091617,0,0,0,0.016032982,0,0,0.027573065,0,0,0.270728355,0.153000458
2715,48013,"Atascosa County, Texas",Atascosa County,Texas,50194,3158599705,4992623,1,0,0.285478043,0.992571938,0,1,1,0,0.671733673,10,0.110080621,3,41.15833891,5,59251,8,129.4922655,0.828459299,25,23937,2398,0.320526774,0.000179304,0,0.010883761,0,8.2375,0.947398405,2.65238E-06,1.22,59.83531538,9.006724615,0.085691521,3.98454E-05,0,0.003097414,0.022905817,0.301308411,0.009558172,0.152376864,0.000848375,0.069213435,0.062989591,0.371319281,0.001080114,0.035482329,0.001075826,0.002450492,0.002012193,0,0.003506395,0.011363636,0,0.001109694,0,0.00021915,5.97681E-05,0.001872734,0.001753198,0,0.002390724,0,0,0,0,0,0.270709647,0.147686975
2716,48493,"Wilson County, Texas",Wilson County,Texas,50110,2081662650,12111507,1,0,0.126886821,0.995206653,0,1,0,0,0.438615047,9,0.099860349,3,62.34681195,6,80082,10,82.13123478,0.862410016,26,24921,2474,0.443300961,0.000299341,0,0.012852104,0,8.286363636,0.975461659,2.38521E-06,1.15,59.41386417,8.939143174,0.078395088,0,0,0.005954862,0.018259802,0.477460317,0.002816901,0.096232179,0.000849797,0.046220864,0.038922833,0.352743963,0.001231807,0.005028936,0.0008182,0.002893634,0.001436839,0,0.002694073,0,0,7.98244E-06,0,0,0,0.000718419,0.001197366,0,0.001376971,0,0,0,0,0,0.24085013,0.158032329
2717,48427,"Starr County, Texas",Starr County,Texas,64032,3168019235,15346374,0,1,0.71404733,0.9840642,1,1,1,1,0.990332959,10,0.341752992,10,52.34912844,6,30931,1,218.4279433,0.611878877,43,25293,1684,0.155047133,4.68516E-05,0.002258445,0.048065593,0,8.671333333,0.891284319,2.07259E-06,5.56,53.48954471,10.30438853,0.042688053,3.12344E-05,0,0.008998958,0.039328178,0.518484001,0.008046189,0.18041782,0.000665032,0.08774226,0.088195318,0.310235507,5.48551E-05,0.005965767,0.001046352,0.003014118,0.002639305,0,0.000983883,0,0,0.000256122,0,0,0,0,0.003826212,0,0.002092704,0,0,0,0,0,0.329116692,0.113302724
2718,48113,"Dallas County, Texas",Dallas County,Texas,2622634,2261429757,91669776,1,0,0.994217419,0.196171646,1,0,1,0,0.714191534,10,0.145803715,6,3003.99119,10,61870,8,279.7280002,0.850602962,18,15781,61943,0.21841548,0.000116295,0.024806519,0.043282142,0.002460503,8.482958015,0.933761876,3.63063E-07,27.33,65.96231847,9.395083002,0.296374151,6.06261E-05,1.14389E-06,0.000252443,0.020926968,0.467200357,0.005196639,0.079603002,0.000340955,0.009415137,0.017717231,0.391901043,0.005696552,0.076119657,0.000907485,0.002710252,0.00328029,3.81296E-07,0.001157234,0.005601318,0,8.57916E-05,3.27152E-05,4.99498E-05,3.43166E-06,0.001655587,0.00716951,0.000205519,0.001153039,3.43166E-06,3.81296E-07,2.17678E-05,6.67676E-05,0,0.261499698,0.107319969
2719,48267,"Kimble County, Texas",Kimble County,Texas,4375,3240024038,505509,0,1,0,1,0,1,1,0,0.278171429,7,0.188744789,8,3.497276932,1,46602,3,72.39180835,0.768174886,29,22517,887,0.117858981,0.001371429,0.011837365,0.039629439,0,7.275,0.951703101,2.46306E-05,4.62,59.38996,7.358044795,0.063788177,0,0,0.023886205,0.025706753,0.394666667,0,0.407172996,0.009733333,0.091922845,0.0907173,0.7584,0.000244622,0.007771429,0.001828571,0.004114286,0.0032,0,0.034057143,0,0,0,0,0,0,0,0,0,0.009142857,0,0,0,0,0,0.181257143,0.285028571
2720,48307,"McCulloch County, Texas",McCulloch County,Texas,7970,2759893532,20286193,0,1,0.640498034,0.997254594,1,1,1,0,0.398870765,8,0.152288168,6,7.479390202,2,48618,4,74.9501055,0.836877182,29,22722,1264,0.113070866,0.000376412,0.000944882,0.017007874,0,7.48,0.940653761,1.36785E-05,2.04,58.84637333,7.453187123,0.059093032,0.000125471,0,0.204154952,0.03948853,0.356091031,0,0.273125721,0.005342953,0.099653979,0.097347174,0.54391468,0.000851092,0.036010038,0.003136763,0.008908407,0.003764115,0,0.015683814,0.016,0,0.002107905,0,0,0,0,0.001380176,0,0.022584693,0,0,0,0,0,0.220200753,0.227979925
2721,48105,"Crockett County, Texas",Crockett County,Texas,3393,7270935061,53329,0,1,0,1,0,1,0,0,0.633952255,10,0.178871549,8,1.208631175,1,46695,3,24.47551383,0.668579627,28,22553,929,0.271861987,0.002357795,0,0.020226056,0,8.22,0.989239598,1.84447E-05,3.2,61.75229,7.158479178,0.027261328,0.000294724,0,0.003831418,0.018840699,0.445578231,0,0.289862455,0.012550349,0.130922058,0.110545084,0.578544061,NA,0.060713233,0.004715591,0.015915119,0.012378426,0,0.046861185,0.006289308,0,0.000147362,0,0,0,0,0,0,0,0,0,0,0,0,0.233421751,0.173592691
2722,48217,"Hill County, Texas",Hill County,Texas,36109,2483430190,69544723,0,1,0.224898255,0.993797536,0,1,1,0,0.297460467,7,0.124611392,5,37.65867388,5,55615,7,80.62291765,0.81999389,27,23047,2552,0.287186534,0.000360021,0.000206115,0.013466163,0,7.718181818,0.951275393,4.79366E-06,2.62,61.52987,8.655000699,0.180822584,2.76939E-05,0,0.012578616,0.031300035,0.410281924,0.003054834,0.20202328,0.001080063,0.06021086,0.067889573,0.454429644,0.000418968,0.015010108,0.000969287,0.002021657,0.001772411,0,0.01135451,0.007317073,0,0.001085602,0.000265862,0.000221551,0,0,0.003461741,0,0.001772411,0,0,0.00042848,0,0,0.232518209,0.206153591
2723,48263,"Kent County, Texas",Kent County,Texas,704,2337482031,1065195,0,1,0,1,0,1,1,0,0.136363636,5,0.123664122,4,0.780053835,1,61706,8,57.69495739,0.79020979,26,24675,635,0.107981221,0,0,0.075117371,0,7.23,0.944055944,0.000170897,0.01,62.544,6.57157863,0.03711883,0,0,0.339189189,0.022788438,0,0,0.446808511,0.060487689,0.199226306,0.114119923,0.734375,NA,0.004261364,0.004261364,0.014204545,0.056818182,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294034091,0.303977273
2724,48141,"El Paso County, Texas",El Paso County,Texas,836915,2624264473,5322143,1,0,0.959763509,0.75679384,1,1,1,1,0.882501807,10,0.1948601,8,825.9884032,10,48292,4,245.5619947,0.828211443,27,18171,18076,0.122579699,8.24456E-05,0.013578121,0.029861516,0.002884403,8.565759494,0.930958628,4.64365E-07,19.87,68.25365298,6.883940348,0.197731236,7.28867E-05,0,0.002022903,0.020976492,0.499065993,0.006899021,0.08494752,0.001007271,0.012863338,0.021048795,0.357344533,0.004276025,0.035100339,0.000626109,0.002087428,0.001695513,1.19486E-06,0.000779052,0.004601227,0,0.000126178,6.09381E-05,8.36405E-05,1.31435E-05,0.008178847,0.006777271,0.000292742,0.000556807,0,0,0.000196063,9.22794E-06,0,0.27184959,0.121811654
2725,48301,"Loving County, Texas",Loving County,Texas,117,1732230053,19981167,0,1,0,1,0,1,0,0,0,1,0,1,0.174936523,1,44076,3,50.14754098,0.967741935,28,24993,380,0.05,0.017094017,0,0,0,NA,1,0.000135826,0,71.12016,6.539885205,0.028407082,0,0,0.166942149,0.033526746,0,0,0.287356322,0.363960114,0.08045977,0.126436782,0.743589744,NA,NA,0.025641026,0.025641026,0.042735043,0,0.034188034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.452991453
2726,48125,"Dickens County, Texas",Dickens County,Texas,2182,2335454676,9057848,0,1,0,1,0,1,1,0,0.327222731,7,0.152771084,6,2.419822448,1,41141,2,53.02398629,0.830429733,35,24152,525,0.233585859,0.000458295,0.003787879,0.13510101,0,7.1,0.917537747,3.48369E-05,0.28,62.211,6.306258904,0.036136569,0,0,0.029358898,0.028580666,0.442307692,0.005807201,0.368305209,0.019515735,0.147468819,0.143066764,0.624656279,NA,0.001374885,0.002291476,0.005041247,0.004582951,0,0.033455545,0.04109589,0,0,0,0,0,0,0,0,0.011915674,0,0,0,0,0,0.207607699,0.24243813
2727,48283,"La Salle County, Texas",La Salle County,Texas,7551,3850545747,19503739,0,1,0,1,0,1,1,1,0.873129387,10,0.184559159,8,5.079048748,2,47162,4,121.0045817,0.647058824,31,24195,1488,0.145707831,0.000132433,0,0.017695783,0,6.99,0.962651727,7.52827E-06,1.82,58.9562,9.214994247,0.059287463,0,0,0.020835933,0.033250317,0.34421365,0,0.23745105,0.00563943,0.14738341,0.106087576,0.372003708,0.002621978,0.028605483,0.001324328,0.004370282,0.003045954,0,0.018143292,0,0,0.005800556,0,0.005827043,0.000794597,0,0.006224341,0,0.007945967,0,0,0,0,0,0.208316779,0.157595021
2728,48279,"Lamb County, Texas",Lamb County,Texas,13018,2631897589,3973764,0,1,0.431276351,0.997050394,0,1,1,0,0.61061607,10,0.193837754,8,12.81077723,3,44935,3,146.8621727,0.703782405,32,24031,928,0.13116657,0.000153633,0.001354227,0.0114142,0,7.858,0.940501487,7.97277E-06,4.05,61.61335,6.134322795,0.048342101,0,0,0.018768469,0.03555407,0.494481236,0.000637484,0.224583951,0.003271112,0.158840007,0.144010545,0.466200645,0.000245467,0.018896912,0.001305884,0.003764019,0.002919035,0,0.000844984,0,0,0.0028499,0,0.000307267,0.00023045,0.003764019,0.003149485,0,0.001382701,0,0,0,0,0,0.276770625,0.168535873
2729,48015,"Austin County, Texas",Austin County,Texas,29892,1674415879,25596214,1,0,0.21165512,0.991209836,0,1,0,0,0.38374816,8,0.117150003,4,46.23723314,6,64468,9,102.0178697,0.810614573,23,23946,2864,0.254752559,0.000301084,0.000153929,0.019856846,0,7.931666667,0.958336935,4.77195E-06,1.42,63.69527125,9.207969801,0.152472394,6.69075E-05,0,0.014374909,0.028307798,0.474988933,0.001123693,0.132433446,0.001424573,0.034045744,0.043869516,0.446105982,0.000848969,0.034055935,0.041549578,0.202562559,0.071557607,0,0.007594005,0.030837004,0,0.002398635,0,0.000501807,0.000100361,0.002977385,0,0,0.001137428,0,0,0,0,0,0.238659173,0.194700923
